origin_id,origin_name,origin_lat,origin_lng,dest_id,dest_name,dest_lat,dest_lng,distance_km,osrm_base_duration_min,time_of_day,day_type,traffic_multiplier,travel_time_minutes
95,Beruwala,6.4781,79.9833,31,Thalawathugoda,6.8869,79.9331,60.13,59.69,evening_peak,weekday,2,119.9
55,Homagama,6.8444,80.0044,88,Thimbirigasyaya,6.8839,79.8778,16.95,24.65,midday,weekday,1.2,29.9
77,Kerawalapitiya,6.9883,79.8658,15,Narahenpita,6.8981,79.8742,12.3,18.57,midday,weekend,1.02,17.78
30,Mulleriyawa,6.9317,79.9514,36,Ragama,7.0261,79.9181,18.58,23.18,evening_peak,weekday,2,51.42
49,Kirindiwela,6.9928,80.0944,76,Welisara,7.0097,79.8939,32.39,47.59,evening_peak,weekday,2,105.97
31,Thalawathugoda,6.8869,79.9331,58,Avissawella,6.9472,80.2108,42.7,56.05,night,weekday,0.85,41.28
28,Malabe,6.9061,79.9519,16,Nugegoda,6.8689,79.8889,10.75,16,midday,weekday,1.2,19.02
77,Kerawalapitiya,6.9883,79.8658,19,Panadura,6.7136,79.9042,35.17,50.75,midday,weekday,1.2,54.12
100,Colombo 02,6.9178,79.8464,84,Yakkala,7.1019,80.0767,37.41,48.96,evening_peak,weekday,2,89.91
44,Minuwangoda,7.1667,79.9506,68,Sri Jayawardenepura,6.8886,79.9203,43.99,51.15,midday,weekend,1.02,44.46
96,Aluthgama,6.4333,79.9992,42,Gampaha,7.0878,79.9992,89.61,80.17,midday,weekday,1.2,94.77
10,Mount Lavinia,6.8311,79.865,91,Pannala,7.2956,80.0394,66.21,87.16,night,weekday,0.85,65.12
92,Ekala,7.0761,79.9283,78,Kadawatha Junction,7.0028,79.9556,12.27,21.39,morning_peak,weekday,1.8,32.98
69,Pelawatte,6.8908,79.9311,58,Avissawella,6.9472,80.2108,42.09,53.96,morning_peak,weekday,1.8,100.21
38,Ja-Ela,7.0733,79.8917,43,Veyangoda,7.1522,80.1128,31.99,40.32,morning_peak,weekend,1.17,40.25
78,Kadawatha Junction,7.0028,79.9556,97,Maththegoda,6.8103,80.0478,32.45,37.55,evening_peak,weekend,1.4,60.25
10,Mount Lavinia,6.8311,79.865,95,Beruwala,6.4781,79.9833,43.38,56.8,night,weekend,0.807,43.61
21,Ratmalana,6.82,79.8817,92,Ekala,7.0761,79.9283,40.08,50.93,night,weekend,0.807,41.24
20,Moratuwa,6.7731,79.8817,54,Liyanagemulla,7.1378,79.8853,47.89,55.91,night,weekday,0.85,47.13
47,Nittambuwa,7.1497,80.18,70,Koswatta,6.9194,79.9211,53.59,68.17,night,weekend,0.807,58.5
3,Maradana,6.92,79.8617,42,Gampaha,7.0878,79.9992,29.83,38.76,evening_peak,weekday,2,69.49
55,Homagama,6.8444,80.0044,84,Yakkala,7.1019,80.0767,41.75,45.9,midday,weekday,1.2,51.83
55,Homagama,6.8444,80.0044,87,Gothatuwa,6.9217,79.9856,14.66,16.92,midday,weekday,1.2,19.37
73,Modara,6.9714,79.8681,81,Heiyanthuduwa,6.9444,80.0431,25.32,38.73,evening_peak,weekend,1.4,57.15
63,Kirulapone,6.8742,79.8825,42,Gampaha,7.0878,79.9992,33.89,44.38,night,weekday,0.85,32.23
47,Nittambuwa,7.1497,80.18,2,Pettah,6.9354,79.8517,52.92,68.15,midday,weekday,1.2,87.5
39,Seeduwa,7.1175,79.8928,82,Pasyala,7.0911,80.1394,32.96,46.19,midday,weekday,1.2,55.98
36,Ragama,7.0261,79.9181,40,Katunayake,7.1697,79.8847,22.96,25.23,morning_peak,weekend,1.17,32.65
76,Welisara,7.0097,79.8939,68,Sri Jayawardenepura,6.8886,79.9203,19.86,25.59,evening_peak,weekday,2,51.85
14,Dematagoda,6.9261,79.88,69,Pelawatte,6.8908,79.9311,8.68,11.51,midday,weekend,1.02,12.13
17,Maharagama,6.8467,79.9283,30,Mulleriyawa,6.9317,79.9514,14.8,23.66,evening_peak,weekday,2,45.68
79,Weboda,7.0364,79.9869,32,Biyagama,6.9753,80.0008,12.94,18.38,midday,weekend,1.02,18.66
35,Wattala,6.9939,79.8781,86,Pittugala,6.9133,79.9694,26.09,28.37,evening_peak,weekday,2,60.24
85,Hendala,6.9894,79.9019,49,Kirindiwela,6.9928,80.0944,31.54,47.68,evening_peak,weekday,2,85.16
96,Aluthgama,6.4333,79.9992,62,Ingiriya,6.7344,80.1058,56.65,54.32,morning_peak,weekday,1.8,107.89
32,Biyagama,6.9753,80.0008,27,Battaramulla,6.8994,79.9164,16.31,22.21,evening_peak,weekday,2,49.38
82,Pasyala,7.0911,80.1394,44,Minuwangoda,7.1667,79.9506,27.09,41.54,midday,weekend,1.02,44.4
36,Ragama,7.0261,79.9181,18,Piliyandala,6.8017,79.9247,40.06,38.85,morning_peak,weekday,1.8,71.63
73,Modara,6.9714,79.8681,72,Mutwal,6.9617,79.8522,3.43,7.89,night,weekend,0.807,5.89
92,Ekala,7.0761,79.9283,30,Mulleriyawa,6.9317,79.9514,25.38,37.18,night,weekend,0.807,29.51
76,Welisara,7.0097,79.8939,66,Pannipitiya,6.8308,79.9661,35.98,34.67,evening_peak,weekday,2,64.63
20,Moratuwa,6.7731,79.8817,38,Ja-Ela,7.0733,79.8917,41.99,47.73,morning_peak,weekend,1.17,49.8
7,Bambalapitiya,6.8867,79.8567,57,Hanwella,6.9042,80.0842,32.42,40.37,morning_peak,weekend,1.17,50.23
42,Gampaha,7.0878,79.9992,12,Grandpass,6.9425,79.8706,26.62,34.68,midday,weekend,1.02,35.61
17,Maharagama,6.8467,79.9283,68,Sri Jayawardenepura,6.8886,79.9203,7.99,11.72,midday,weekday,1.2,15.54
34,Peliyagoda,6.9711,79.8906,70,Koswatta,6.9194,79.9211,11.02,19.29,midday,weekend,1.02,18.37
34,Peliyagoda,6.9711,79.8906,44,Minuwangoda,7.1667,79.9506,30.72,37.04,evening_peak,weekend,1.4,50.57
32,Biyagama,6.9753,80.0008,67,Kahathuduwa,6.7981,80.0133,27.94,30.88,night,weekday,0.85,23.25
76,Welisara,7.0097,79.8939,93,Gonawala,7.1539,79.9819,24.12,35.65,midday,weekday,1.2,43.35
4,Borella,6.9113,79.8778,10,Mount Lavinia,6.8311,79.865,11.63,16.98,midday,weekday,1.2,18.62
69,Pelawatte,6.8908,79.9311,96,Aluthgama,6.4333,79.9992,69.26,61.97,evening_peak,weekday,2,118.98
24,Hokandara,6.8494,79.9575,4,Borella,6.9113,79.8778,14.19,21.21,night,weekday,0.85,17.73
40,Katunayake,7.1697,79.8847,48,Dompe,7.065,80.0969,34.27,46.39,midday,weekday,1.2,55.77
40,Katunayake,7.1697,79.8847,77,Kerawalapitiya,6.9883,79.8658,29.81,27.17,night,weekend,0.807,21.02
17,Maharagama,6.8467,79.9283,36,Ragama,7.0261,79.9181,32.82,33.6,midday,weekday,1.2,42.76
77,Kerawalapitiya,6.9883,79.8658,52,Kiribathgoda,6.9822,79.9486,12.43,18.54,morning_peak,weekday,1.8,37.04
22,Kottawa,6.8244,79.9628,55,Homagama,6.8444,80.0044,7.39,10.29,night,weekend,0.807,9.52
69,Pelawatte,6.8908,79.9311,84,Yakkala,7.1019,80.0767,39.55,45.58,night,weekday,0.85,34.15
12,Grandpass,6.9425,79.8706,13,Mattakkuliya,6.9703,79.8778,3.73,7.35,night,weekday,0.85,6.72
80,Udugampola,7.0717,80.0239,45,Divulapitiya,7.2278,80.06,22.59,31.17,morning_peak,weekday,1.8,56.41
71,Colombo Port,6.95,79.8378,56,Padukka,6.8361,80.0872,36.16,54.66,evening_peak,weekend,1.4,75.25
31,Thalawathugoda,6.8869,79.9331,75,Baseline Road,6.9067,79.8869,6.73,9.92,midday,weekday,1.2,13.44
63,Kirulapone,6.8742,79.8825,32,Biyagama,6.9753,80.0008,22.98,31.64,evening_peak,weekday,2,62.26
12,Grandpass,6.9425,79.8706,71,Colombo Port,6.95,79.8378,6.14,14.63,midday,weekday,1.2,15.78
23,Athurugiriya,6.8783,79.9917,91,Pannala,7.2956,80.0394,58.19,73.24,evening_peak,weekday,2,164.05
84,Yakkala,7.1019,80.0767,89,Havelock Town,6.8856,79.8642,38.48,50.25,midday,weekday,1.2,60.29
49,Kirindiwela,6.9928,80.0944,52,Kiribathgoda,6.9822,79.9486,23.16,38.9,morning_peak,weekend,1.17,42.12
18,Piliyandala,6.8017,79.9247,38,Ja-Ela,7.0733,79.8917,38.72,43.23,morning_peak,weekend,1.17,50.57
64,Gangodawila,6.8567,79.8994,10,Mount Lavinia,6.8311,79.865,6.95,11.56,morning_peak,weekday,1.8,23.92
87,Gothatuwa,6.9217,79.9856,97,Maththegoda,6.8103,80.0478,22.51,30.39,morning_peak,weekday,1.8,54.51
2,Pettah,6.9354,79.8517,94,Welisara North,7.02,79.89,14.73,17.65,evening_peak,weekday,2,39.65
92,Ekala,7.0761,79.9283,53,Mahara,7.0547,80.0153,13.31,23.05,morning_peak,weekend,1.17,28.13
94,Welisara North,7.02,79.89,58,Avissawella,6.9472,80.2108,52.21,57.97,evening_peak,weekday,2,114.02
47,Nittambuwa,7.1497,80.18,53,Mahara,7.0547,80.0153,29.72,40.38,morning_peak,weekday,1.8,79.69
53,Mahara,7.0547,80.0153,15,Narahenpita,6.8981,79.8742,27.44,35.47,midday,weekday,1.2,43.49
64,Gangodawila,6.8567,79.8994,93,Gonawala,7.1539,79.9819,45.87,57,night,weekday,0.85,47.53
3,Maradana,6.92,79.8617,64,Gangodawila,6.8567,79.8994,11.17,16.49,evening_peak,weekday,2,37.91
75,Baseline Road,6.9067,79.8869,27,Battaramulla,6.8994,79.9164,4.75,6.42,morning_peak,weekday,1.8,11.03
66,Pannipitiya,6.8308,79.9661,91,Pannala,7.2956,80.0394,64.68,79.46,morning_peak,weekday,1.8,159.3
63,Kirulapone,6.8742,79.8825,99,Bulathsinhala,6.665,80.1825,52.84,64.77,evening_peak,weekday,2,139.95
43,Veyangoda,7.1522,80.1128,84,Yakkala,7.1019,80.0767,9.61,13.07,morning_peak,weekday,1.8,25.83
64,Gangodawila,6.8567,79.8994,74,Orugodawatta,6.9486,79.8886,13.73,22.78,morning_peak,weekday,1.8,40.62
61,Panadura South,6.695,79.905,31,Thalawathugoda,6.8869,79.9331,39.56,44.27,evening_peak,weekday,2,89.21
49,Kirindiwela,6.9928,80.0944,70,Koswatta,6.9194,79.9211,26.67,44.62,night,weekend,0.807,37.78
90,Bloemendhal,6.96,79.8647,61,Panadura South,6.695,79.905,33.21,46.82,evening_peak,weekday,2,88.22
26,Rajagiriya,6.9111,79.8989,72,Mutwal,6.9617,79.8522,10.02,15.9,midday,weekday,1.2,16.8
16,Nugegoda,6.8689,79.8889,37,Kandana,7.0508,79.9058,23.1,31.47,morning_peak,weekend,1.17,42.04
80,Udugampola,7.0717,80.0239,55,Homagama,6.8444,80.0044,33.52,33.34,midday,weekend,1.02,36.42
90,Bloemendhal,6.96,79.8647,58,Avissawella,6.9472,80.2108,48.37,61.03,evening_peak,weekday,2,138.09
72,Mutwal,6.9617,79.8522,8,Wellawatte,6.875,79.8617,11.84,18.5,midday,weekday,1.2,21.09
72,Mutwal,6.9617,79.8522,63,Kirulapone,6.8742,79.8825,12.18,18.86,morning_peak,weekend,1.17,22.16
46,Mirigama,7.2453,80.1217,31,Thalawathugoda,6.8869,79.9331,58.63,67.44,evening_peak,weekday,2,138.22
94,Welisara North,7.02,79.89,26,Rajagiriya,6.9111,79.8989,18.2,21.95,evening_peak,weekend,1.4,34.14
37,Kandana,7.0508,79.9058,86,Pittugala,6.9133,79.9694,23.74,30.5,night,weekday,0.85,23.01
28,Malabe,6.9061,79.9519,48,Dompe,7.065,80.0969,30.62,41.22,evening_peak,weekend,1.4,54.71
73,Modara,6.9714,79.8681,91,Pannala,7.2956,80.0394,53.74,72.15,morning_peak,weekday,1.8,139.03
43,Veyangoda,7.1522,80.1128,92,Ekala,7.0761,79.9283,27.66,39.2,evening_peak,weekend,1.4,57.77
7,Bambalapitiya,6.8867,79.8567,42,Gampaha,7.0878,79.9992,33.62,44.2,midday,weekday,1.2,47.15
25,Boralesgamuwa,6.8372,79.9111,73,Modara,6.9714,79.8681,18.69,28.36,night,weekend,0.807,23.78
52,Kiribathgoda,6.9822,79.9486,25,Boralesgamuwa,6.8372,79.9111,28.39,36.03,morning_peak,weekend,1.17,43.15
70,Koswatta,6.9194,79.9211,53,Mahara,7.0547,80.0153,25.57,31.92,evening_peak,weekday,2,70.25
76,Welisara,7.0097,79.8939,22,Kottawa,6.8244,79.9628,37,35.81,evening_peak,weekend,1.4,46.92
65,Pepiliyana,6.8528,79.9183,81,Heiyanthuduwa,6.9444,80.0431,28.42,37.5,midday,weekday,1.2,51.13
3,Maradana,6.92,79.8617,46,Mirigama,7.2453,80.1217,53.89,64.68,evening_peak,weekday,2,134.06
45,Divulapitiya,7.2278,80.06,26,Rajagiriya,6.9111,79.8989,50.13,64.38,midday,weekday,1.2,87.02
24,Hokandara,6.8494,79.9575,28,Malabe,6.9061,79.9519,8.08,14,morning_peak,weekday,1.8,27.12
54,Liyanagemulla,7.1378,79.8853,79,Weboda,7.0364,79.9869,35.33,34.85,morning_peak,weekday,1.8,64.49
79,Weboda,7.0364,79.9869,90,Bloemendhal,6.96,79.8647,18.8,24.56,midday,weekday,1.2,28.64
10,Mount Lavinia,6.8311,79.865,75,Baseline Road,6.9067,79.8869,12.28,17.08,midday,weekday,1.2,19.6
87,Gothatuwa,6.9217,79.9856,71,Colombo Port,6.95,79.8378,21.33,34.24,morning_peak,weekend,1.17,37.24
26,Rajagiriya,6.9111,79.8989,33,Kelaniya,7.0017,79.9219,15.48,22.5,morning_peak,weekday,1.8,45.44
71,Colombo Port,6.95,79.8378,32,Biyagama,6.9753,80.0008,24.57,38.2,night,weekday,0.85,36.81
28,Malabe,6.9061,79.9519,77,Kerawalapitiya,6.9883,79.8658,19.1,26.44,midday,weekday,1.2,29.86
54,Liyanagemulla,7.1378,79.8853,36,Ragama,7.0261,79.9181,17.4,23.55,morning_peak,weekday,1.8,41.41
65,Pepiliyana,6.8528,79.9183,69,Pelawatte,6.8908,79.9311,7.87,11.98,morning_peak,weekday,1.8,22.49
53,Mahara,7.0547,80.0153,100,Colombo 02,6.9178,79.8464,28.48,36.61,morning_peak,weekend,1.17,46.96
50,Ganemulla,7.0922,80.0225,80,Udugampola,7.0717,80.0239,5.2,6.84,evening_peak,weekday,2,14.41
44,Minuwangoda,7.1667,79.9506,47,Nittambuwa,7.1497,80.18,32,50.6,morning_peak,weekday,1.8,89.87
80,Udugampola,7.0717,80.0239,60,Bandaragama,6.7167,79.9833,46.4,46.09,evening_peak,weekend,1.4,74.04
2,Pettah,6.9354,79.8517,48,Dompe,7.065,80.0969,37.44,45.92,evening_peak,weekend,1.4,73.65
58,Avissawella,6.9472,80.2108,51,Kadawatha,7.0072,79.9508,43.61,52.69,evening_peak,weekday,2,114.25
82,Pasyala,7.0911,80.1394,16,Nugegoda,6.8689,79.8889,48.62,61.59,midday,weekday,1.2,67.65
12,Grandpass,6.9425,79.8706,99,Bulathsinhala,6.665,80.1825,65.55,74.73,evening_peak,weekday,2,147.19
43,Veyangoda,7.1522,80.1128,81,Heiyanthuduwa,6.9444,80.0431,34.4,45.35,night,weekday,0.85,39.98
100,Colombo 02,6.9178,79.8464,18,Piliyandala,6.8017,79.9247,18.2,23.69,morning_peak,weekend,1.17,28.82
78,Kadawatha Junction,7.0028,79.9556,25,Boralesgamuwa,6.8372,79.9111,30.66,32.05,morning_peak,weekend,1.17,32.19
93,Gonawala,7.1539,79.9819,4,Borella,6.9113,79.8778,37.64,44.62,evening_peak,weekday,2,97.89
80,Udugampola,7.0717,80.0239,75,Baseline Road,6.9067,79.8869,28.58,35.32,evening_peak,weekday,2,72.68
64,Gangodawila,6.8567,79.8994,45,Divulapitiya,7.2278,80.06,57.99,71.77,evening_peak,weekend,1.4,90.75
89,Havelock Town,6.8856,79.8642,57,Hanwella,6.9042,80.0842,31.85,39.64,morning_peak,weekday,1.8,74.84
92,Ekala,7.0761,79.9283,52,Kiribathgoda,6.9822,79.9486,16.79,30.59,night,weekday,0.85,28.3
69,Pelawatte,6.8908,79.9311,31,Thalawathugoda,6.8869,79.9331,1.09,2.59,midday,weekday,1.2,3.33
67,Kahathuduwa,6.7981,80.0133,30,Mulleriyawa,6.9317,79.9514,26.41,29.79,morning_peak,weekend,1.17,31.76
30,Mulleriyawa,6.9317,79.9514,9,Dehiwala,6.8517,79.865,19.55,28.48,midday,weekend,1.02,30.18
25,Boralesgamuwa,6.8372,79.9111,51,Kadawatha,7.0072,79.9508,30.6,32.51,morning_peak,weekend,1.17,41.7
9,Dehiwala,6.8517,79.865,2,Pettah,6.9354,79.8517,10.77,14.25,morning_peak,weekday,1.8,22.73
47,Nittambuwa,7.1497,80.18,2,Pettah,6.9354,79.8517,52.92,68.15,morning_peak,weekday,1.8,122.05
44,Minuwangoda,7.1667,79.9506,74,Orugodawatta,6.9486,79.8886,32.92,39.02,evening_peak,weekday,2,74.79
30,Mulleriyawa,6.9317,79.9514,71,Colombo Port,6.95,79.8378,15.82,27.93,morning_peak,weekday,1.8,47.26
3,Maradana,6.92,79.8617,26,Rajagiriya,6.9111,79.8989,5.31,8.12,evening_peak,weekend,1.4,10.84
60,Bandaragama,6.7167,79.9833,58,Avissawella,6.9472,80.2108,61.83,67.33,night,weekend,0.807,57.88
11,Kotahena,6.9531,79.8597,98,Kosgama,6.8856,80.1681,43.88,58.4,midday,weekday,1.2,61.53
46,Mirigama,7.2453,80.1217,44,Minuwangoda,7.1667,79.9506,23.12,36.01,night,weekday,0.85,27.96
30,Mulleriyawa,6.9317,79.9514,8,Wellawatte,6.875,79.8617,16.84,24.61,night,weekend,0.807,18.04
25,Boralesgamuwa,6.8372,79.9111,19,Panadura,6.7136,79.9042,17.22,28.35,midday,weekend,1.02,25.83
87,Gothatuwa,6.9217,79.9856,27,Battaramulla,6.8994,79.9164,10.36,15.39,morning_peak,weekday,1.8,27.33
50,Ganemulla,7.0922,80.0225,42,Gampaha,7.0878,79.9992,3.41,5.52,evening_peak,weekend,1.4,6.91
83,Attanagalla,7.175,80.0706,97,Maththegoda,6.8103,80.0478,55.9,66.99,morning_peak,weekend,1.17,80.46
12,Grandpass,6.9425,79.8706,72,Mutwal,6.9617,79.8522,4.24,8.58,morning_peak,weekday,1.8,16.97
26,Rajagiriya,6.9111,79.8989,5,Cinnamon Gardens,6.9011,79.8601,5.61,8.15,morning_peak,weekend,1.17,10.02
23,Athurugiriya,6.8783,79.9917,97,Maththegoda,6.8103,80.0478,12.26,22.38,midday,weekday,1.2,27.88
16,Nugegoda,6.8689,79.8889,77,Kerawalapitiya,6.9883,79.8658,15.75,23.12,night,weekday,0.85,19.57
38,Ja-Ela,7.0733,79.8917,2,Pettah,6.9354,79.8517,22.76,22.05,night,weekend,0.807,17.54
88,Thimbirigasyaya,6.8839,79.8778,18,Piliyandala,6.8017,79.9247,12.14,17.3,evening_peak,weekday,2,31.41
62,Ingiriya,6.7344,80.1058,29,Kaduwela,6.9358,79.9778,37.46,37.61,morning_peak,weekend,1.17,43.52
26,Rajagiriya,6.9111,79.8989,39,Seeduwa,7.1175,79.8928,30.05,32.88,night,weekday,0.85,31.29
48,Dompe,7.065,80.0969,71,Colombo Port,6.95,79.8378,40.35,54.46,morning_peak,weekend,1.17,62.93
10,Mount Lavinia,6.8311,79.865,55,Homagama,6.8444,80.0044,17.75,26.07,morning_peak,weekday,1.8,45.61
13,Mattakkuliya,6.9703,79.8778,98,Kosgama,6.8856,80.1681,44.19,58.84,evening_peak,weekday,2,118.29
59,Kalutara,6.5854,79.9608,70,Koswatta,6.9194,79.9211,47,50.42,midday,weekday,1.2,64.4
82,Pasyala,7.0911,80.1394,73,Modara,6.9714,79.8681,41.56,52.08,morning_peak,weekday,1.8,86.59
94,Welisara North,7.02,79.89,68,Sri Jayawardenepura,6.8886,79.9203,23.52,27.58,evening_peak,weekday,2,57.05
82,Pasyala,7.0911,80.1394,12,Grandpass,6.9425,79.8706,40.26,50.99,morning_peak,weekday,1.8,84.85
48,Dompe,7.065,80.0969,24,Hokandara,6.8494,79.9575,42.56,49.2,midday,weekend,1.02,52.97
46,Mirigama,7.2453,80.1217,29,Kaduwela,6.9358,79.9778,45.66,52.95,morning_peak,weekday,1.8,92.77
42,Gampaha,7.0878,79.9992,43,Veyangoda,7.1522,80.1128,17.69,21.63,midday,weekday,1.2,27.53
2,Pettah,6.9354,79.8517,24,Hokandara,6.8494,79.9575,18.68,27.3,morning_peak,weekday,1.8,53.94
26,Rajagiriya,6.9111,79.8989,29,Kaduwela,6.9358,79.9778,12.26,17.9,morning_peak,weekend,1.17,21.67
65,Pepiliyana,6.8528,79.9183,53,Mahara,7.0547,80.0153,36.91,39.1,evening_peak,weekday,2,75.12
87,Gothatuwa,6.9217,79.9856,21,Ratmalana,6.82,79.8817,21.98,32.51,evening_peak,weekday,2,73.74
70,Koswatta,6.9194,79.9211,44,Minuwangoda,7.1667,79.9506,41.46,50.24,midday,weekend,1.02,57.51
40,Katunayake,7.1697,79.8847,3,Maradana,6.92,79.8617,32.19,28.76,night,weekend,0.807,21.14
86,Pittugala,6.9133,79.9694,87,Gothatuwa,6.9217,79.9856,2.97,5.74,night,weekday,0.85,5.54
99,Bulathsinhala,6.665,80.1825,91,Pannala,7.2956,80.0394,102.84,122.34,morning_peak,weekday,1.8,225.22
94,Welisara North,7.02,79.89,46,Mirigama,7.2453,80.1217,47.81,53.07,morning_peak,weekend,1.17,53.61
87,Gothatuwa,6.9217,79.9856,2,Pettah,6.9354,79.8517,18.02,24.76,evening_peak,weekday,2,42.83
21,Ratmalana,6.82,79.8817,58,Avissawella,6.9472,80.2108,50.3,69.84,morning_peak,weekday,1.8,124.19
61,Panadura South,6.695,79.905,38,Ja-Ela,7.0733,79.8917,67,61.71,evening_peak,weekday,2,133.25
26,Rajagiriya,6.9111,79.8989,70,Koswatta,6.9194,79.9211,3.91,7.91,midday,weekend,1.02,8.16
5,Cinnamon Gardens,6.9011,79.8601,13,Mattakkuliya,6.9703,79.8778,9.75,15.33,morning_peak,weekday,1.8,24.15
35,Wattala,6.9939,79.8781,76,Welisara,7.0097,79.8939,4.05,7.04,evening_peak,weekday,2,13.09
57,Hanwella,6.9042,80.0842,47,Nittambuwa,7.1497,80.18,36.69,57.51,morning_peak,weekday,1.8,117.01
69,Pelawatte,6.8908,79.9311,88,Thimbirigasyaya,6.8839,79.8778,10.16,13.41,evening_peak,weekend,1.4,18.89
84,Yakkala,7.1019,80.0767,16,Nugegoda,6.8689,79.8889,40.29,52.43,morning_peak,weekday,1.8,104.38
39,Seeduwa,7.1175,79.8928,89,Havelock Town,6.8856,79.8642,31.44,34.86,morning_peak,weekday,1.8,58.28
47,Nittambuwa,7.1497,80.18,44,Minuwangoda,7.1667,79.9506,32.85,50.66,morning_peak,weekend,1.17,52.18
77,Kerawalapitiya,6.9883,79.8658,60,Bandaragama,6.7167,79.9833,49.77,48.15,midday,weekend,1.02,45.19
63,Kirulapone,6.8742,79.8825,69,Pelawatte,6.8908,79.9311,9.47,14.53,morning_peak,weekend,1.17,18.91
49,Kirindiwela,6.9928,80.0944,18,Piliyandala,6.8017,79.9247,41.72,54.07,night,weekday,0.85,40.82
16,Nugegoda,6.8689,79.8889,99,Bulathsinhala,6.665,80.1825,52.09,63.48,morning_peak,weekday,1.8,123.14
14,Dematagoda,6.9261,79.88,79,Weboda,7.0364,79.9869,20.03,25.7,midday,weekend,1.02,29.64
57,Hanwella,6.9042,80.0842,81,Heiyanthuduwa,6.9444,80.0431,10.93,19.16,midday,weekday,1.2,23.57
53,Mahara,7.0547,80.0153,56,Padukka,6.8361,80.0872,38.24,44.93,midday,weekday,1.2,59.53
18,Piliyandala,6.8017,79.9247,73,Modara,6.9714,79.8681,22.69,32.23,midday,weekday,1.2,39.52
91,Pannala,7.2956,80.0394,70,Koswatta,6.9194,79.9211,57.28,77.27,evening_peak,weekday,2,146.85
68,Sri Jayawardenepura,6.8886,79.9203,74,Orugodawatta,6.9486,79.8886,11.82,17.72,morning_peak,weekend,1.17,19.52
90,Bloemendhal,6.96,79.8647,61,Panadura South,6.695,79.905,33.21,46.82,midday,weekday,1.2,48.35
16,Nugegoda,6.8689,79.8889,99,Bulathsinhala,6.665,80.1825,52.09,63.48,evening_peak,weekday,2,121.5
21,Ratmalana,6.82,79.8817,50,Ganemulla,7.0922,80.0225,47.03,54.07,midday,weekday,1.2,58.74
6,Kollupitiya,6.8978,79.85,88,Thimbirigasyaya,6.8839,79.8778,5.05,8.28,morning_peak,weekend,1.17,8.46
53,Mahara,7.0547,80.0153,61,Panadura South,6.695,79.905,56.87,56.62,morning_peak,weekday,1.8,95.38
55,Homagama,6.8444,80.0044,1,Colombo Fort,6.9344,79.8428,24.37,32.9,night,weekend,0.807,27.23
26,Rajagiriya,6.9111,79.8989,14,Dematagoda,6.9261,79.88,4.25,6.64,evening_peak,weekday,2,14.56
31,Thalawathugoda,6.8869,79.9331,88,Thimbirigasyaya,6.8839,79.8778,10.72,15.06,morning_peak,weekday,1.8,25.22
14,Dematagoda,6.9261,79.88,36,Ragama,7.0261,79.9181,14.89,20.06,morning_peak,weekday,1.8,40.92
91,Pannala,7.2956,80.0394,25,Boralesgamuwa,6.8372,79.9111,70.26,87.21,midday,weekday,1.2,92.95
37,Kandana,7.0508,79.9058,26,Rajagiriya,6.9111,79.8989,19.94,26.96,midday,weekday,1.2,27.87
54,Liyanagemulla,7.1378,79.8853,86,Pittugala,6.9133,79.9694,42.44,41.12,morning_peak,weekday,1.8,63
63,Kirulapone,6.8742,79.8825,11,Kotahena,6.9531,79.8597,11.06,16.45,evening_peak,weekend,1.4,23.1
87,Gothatuwa,6.9217,79.9856,19,Panadura,6.7136,79.9042,38.11,37.77,morning_peak,weekday,1.8,65.46
79,Weboda,7.0364,79.9869,29,Kaduwela,6.9358,79.9778,13.8,15.79,evening_peak,weekday,2,27.01
15,Narahenpita,6.8981,79.8742,4,Borella,6.9113,79.8778,2.02,3.35,evening_peak,weekday,2,7.4
75,Baseline Road,6.9067,79.8869,28,Malabe,6.9061,79.9519,9,11.94,midday,weekday,1.2,15.94
18,Piliyandala,6.8017,79.9247,55,Homagama,6.8444,80.0044,13.14,16.76,morning_peak,weekday,1.8,29.3
9,Dehiwala,6.8517,79.865,99,Bulathsinhala,6.665,80.1825,52.32,64.11,morning_peak,weekday,1.8,104.09
39,Seeduwa,7.1175,79.8928,78,Kadawatha Junction,7.0028,79.9556,21.16,26.97,midday,weekday,1.2,29.48
10,Mount Lavinia,6.8311,79.865,43,Veyangoda,7.1522,80.1128,52.45,63.63,night,weekday,0.85,53.98
96,Aluthgama,6.4333,79.9992,50,Ganemulla,7.0922,80.0225,89.8,79.69,evening_peak,weekend,1.4,96.9
72,Mutwal,6.9617,79.8522,9,Dehiwala,6.8517,79.865,14.55,22.37,morning_peak,weekday,1.8,42.07
18,Piliyandala,6.8017,79.9247,97,Maththegoda,6.8103,80.0478,18,28.56,midday,weekday,1.2,32.93
95,Beruwala,6.4781,79.9833,98,Kosgama,6.8856,80.1681,69.44,89.19,night,weekday,0.85,84.51
12,Grandpass,6.9425,79.8706,66,Pannipitiya,6.8308,79.9661,20.46,28.81,midday,weekday,1.2,31.57
7,Bambalapitiya,6.8867,79.8567,94,Welisara North,7.02,79.89,19.68,24.13,night,weekday,0.85,22.37
70,Koswatta,6.9194,79.9211,88,Thimbirigasyaya,6.8839,79.8778,9.03,14.37,morning_peak,weekday,1.8,27.4
24,Hokandara,6.8494,79.9575,34,Peliyagoda,6.9711,79.8906,21.42,31.38,night,weekday,0.85,27.78
